System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
12:12:36:291, 3898696010760860,  368.806,    9.000, 3700,  60.608,25802.657,7167.405,  43.803,19621.157,5450.321, 42,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:36:400, 3898696392396498,  368.914,    8.000, 3700,  59.861,25809.180,7169.217,  43.130,19625.856,5451.627, 42,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:36:506, 3898696763974979,  369.021,    8.000, 3700,  60.079,25815.554,7170.987,  43.354,19630.456,5452.905, 43,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:36:616, 3898697148092668,  369.130,    7.000, 3700,  56.936,25821.799,7172.722,  40.331,19634.880,5454.133, 42,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:36:726, 3898697533273133,  369.240,    6.000, 3700,  58.803,25828.266,7174.518,  42.088,19639.509,5455.419, 42,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:36:836, 3898697918231953,  369.350,   14.000, 3700,  73.262,25836.319,7176.755,  56.307,19645.698,5457.138, 45,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:36:943, 3898698292511298,  369.457,   23.000, 3700,  85.073,25845.411,7179.281,  67.919,19652.956,5459.155, 46,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:37:056, 3898698688064848,  369.570,   25.000, 3700,  82.564,25854.736,7181.871,  65.580,19660.363,5461.212, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:37:166, 3898699072823549,  369.680,   28.000, 3700,  85.508,25864.130,7184.481,  68.300,19667.867,5463.296, 48,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:37:272, 3898699443539571,  369.786,   19.000, 3700,  81.308,25872.737,7186.871,  64.345,19674.678,5465.188, 46,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:37:392, 3898699867795449,  369.907,   28.000, 3700,  82.719,25882.758,7189.655,  65.660,19682.632,5467.398, 47,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:37:491, 3898700210865966,  370.005,   11.000, 3700,  66.225,25889.245,7191.457,  49.356,19687.467,5468.741, 46,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:37:604, 3898700606424639,  370.118,   28.000, 3700,  86.185,25898.979,7194.161,  68.836,19695.242,5470.901, 47,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:37:708, 3898700973655841,  370.223,   28.000, 3700,  86.531,25908.053,7196.681,  69.214,19702.499,5472.917, 47,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:37:820, 3898701364323758,  370.334,   14.000, 3700,  69.961,25915.857,7198.849,  53.013,19708.413,5474.559, 44,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:37:932, 3898701756169030,  370.446,   21.000, 3700,  77.803,25924.562,7201.267,  60.668,19715.201,5476.445, 47,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:38:041, 3898702137398637,  370.555,   17.000, 3700,  81.187,25933.399,7203.722,  64.033,19722.171,5478.381, 47,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:38:151, 3898702522376465,  370.665,   34.000, 3700,  89.938,25943.286,7206.468,  72.731,19730.166,5480.602, 47,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:38:257, 3898702893322770,  370.771,   37.000, 3700,  94.506,25953.296,7209.249,  77.180,19738.341,5482.872, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:38:387, 3898703354006225,  370.902,   26.000, 3700,  85.358,25964.524,7212.368,  68.061,19747.294,5485.359, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:38:475, 3898703659475654,  370.989,   20.000, 3700,  83.192,25971.780,7214.383,  66.159,19753.064,5486.962, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:38:587, 3898704051443853,  371.101,   21.000, 3700,  80.853,25980.829,7216.897,  63.979,19760.225,5488.951, 47,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:38:695, 3898704429198114,  371.209,   17.000, 3700,  81.517,25989.622,7219.339,  64.345,19767.165,5490.879, 48,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:38:803, 3898704807035708,  371.317,   16.000, 3700,  78.725,25998.115,7221.699,  61.974,19773.851,5492.737, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:38:915, 3898705198916294,  371.429,   17.000, 3700,  80.494,26007.122,7224.201,  63.544,19780.962,5494.712, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:39:024, 3898705580644247,  371.538,   56.000, 3700,  99.161,26017.930,7227.203,  81.415,19789.836,5497.177, 48,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:39:134, 3898705965539033,  371.648,   75.000, 3700, 108.348,26029.838,7230.511,  89.828,19799.708,5499.919, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:39:242, 3898706343046293,  371.756,   23.000, 3700,  85.650,26039.070,7233.075,  68.562,19807.098,5501.972, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:39:352, 3898706727992634,  371.866,   18.000, 3700,  80.882,26047.960,7235.545,  63.858,19814.117,5503.921, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:39:463, 3898707116772874,  371.977,   15.000, 3700,  78.538,26056.679,7237.966,  61.632,19820.959,5505.822, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:39:571, 3898707498249698,  372.086,   19.000, 3700,  80.046,26065.398,7240.388,  63.143,19827.837,5507.733, 48,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:39:680, 3898707879625651,  372.194,   31.000, 3700,  87.809,26074.960,7243.044,  69.874,19835.446,5509.846, 47,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:39:787, 3898708254278501,  372.301,   24.000, 3700,  83.375,26083.879,7245.522,  65.603,19842.464,5511.796, 44,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:39:896, 3898708635805461,  372.410,   12.000, 3700,  63.230,26090.767,7247.435,  46.367,19847.515,5513.199, 46,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:40:008, 3898709028239408,  372.522,    8.000, 3700,  65.189,26098.072,7249.464,  48.494,19852.949,5514.708, 44,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:40:117, 3898709409918725,  372.631,    8.000, 3700,  60.106,26104.623,7251.284,  43.329,19857.671,5516.020, 43,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:40:228, 3898709796785699,  372.742,   13.000, 3700,  66.399,26111.957,7253.321,  49.602,19863.151,5517.542, 45,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:40:337, 3898710179287967,  372.851,   23.000, 3700,  82.815,26121.002,7255.834,  65.988,19870.358,5519.544, 45,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:40:445, 3898710556305063,  372.959,   24.000, 3700,  80.770,26129.697,7258.249,  63.794,19877.225,5521.451, 44,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:40:553, 3898710935395015,  373.067,    9.000, 3700,  64.526,26136.682,7260.189,  47.822,19882.402,5522.889, 43,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:40:664, 3898711325726264,  373.178,    6.000, 3700,  56.007,26142.924,7261.923,  39.352,19886.788,5524.108, 43,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:40:773, 3898711707327323,  373.287,    7.000, 3700,  59.406,26149.397,7263.721,  42.648,19891.435,5525.398, 43,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:40:881, 3898712085208736,  373.395,   16.000, 3700,  75.635,26157.558,7265.988,  58.524,19897.749,5527.153, 47,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:40:992, 3898712473680648,  373.506,   23.000, 3700,  84.306,26166.909,7268.586,  67.195,19905.203,5529.223, 47,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:41:099, 3898712847973981,  373.613,   18.000, 3700,  80.702,26175.534,7270.982,  63.505,19911.990,5531.108, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:41:212, 3898713243417153,  373.726,   16.000, 3700,  76.687,26184.193,7273.387,  60.059,19918.771,5532.992, 48,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:41:322, 3898713628187952,  373.836,   17.000, 3700,  78.739,26192.844,7275.790,  61.892,19925.571,5534.881, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:41:429, 3898714003177844,  373.943,   19.000, 3700,  81.443,26201.564,7278.212,  64.453,19932.472,5536.798, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:41:540, 3898714391067861,  374.054,   20.000, 3700,  80.287,26210.457,7280.682,  63.539,19939.509,5538.753, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:41:648, 3898714771202253,  374.162,   21.000, 3700,  83.245,26219.492,7283.192,  66.106,19946.685,5540.746, 48,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:41:761, 3898715166687580,  374.275,   18.000, 3700,  79.172,26228.433,7285.676,  62.435,19953.735,5542.704, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:41:868, 3898715541171504,  374.382,   17.000, 3700,  79.295,26236.912,7288.031,  62.413,19960.409,5544.558, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:41:975, 3898715915685949,  374.489,   22.000, 3700,  82.143,26245.696,7290.471,  65.101,19967.371,5546.492, 48,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:42:085, 3898716300469305,  374.599,   15.000, 3700,  76.682,26254.121,7292.811,  59.836,19973.945,5548.318, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:42:196, 3898716689064205,  374.710,   21.000, 3700,  81.421,26263.155,7295.321,  64.716,19981.126,5550.313, 48,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:42:305, 3898717072841213,  374.819,   46.000, 3700,  96.848,26273.768,7298.269,  79.116,19989.795,5552.721, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:42:415, 3898717457653706,  374.929,   42.000, 3700,  92.743,26283.958,7301.099,  75.607,19998.103,5555.029, 48,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:42:525, 3898717842495483,  375.039,   38.000, 3700,  93.444,26294.226,7303.952,  76.117,20006.467,5557.352, 49,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:42:632, 3898718217496007,  375.146,   25.000, 3700,  85.367,26303.367,7306.491,  68.261,20013.776,5559.382, 47,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:42:740, 3898718595365625,  375.254,   15.000, 3700,  77.896,26311.772,7308.825,  60.918,20020.349,5561.208, 47,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:42:852, 3898718987875763,  375.366,   25.000, 3800,  83.930,26321.178,7311.438,  66.610,20027.814,5563.282, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:42:961, 3898719368766818,  375.475,   26.000, 3700,  85.533,26330.481,7314.022,  68.279,20035.240,5565.344, 48,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:43:070, 3898719750135808,  375.584,   26.000, 3700,  85.253,26339.764,7316.601,  68.015,20042.646,5567.402, 48,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:43:179, 3898720131424859,  375.693,   20.000, 3700,  81.960,26348.687,7319.080,  64.968,20049.720,5569.367, 47,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:43:289, 3898720516333404,  375.803,   23.000, 3700,  83.862,26357.904,7321.640,  66.615,20057.041,5571.400, 46,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:43:396, 3898720896899414,  375.911,   21.000, 3700,  77.835,26366.362,7323.989,  60.845,20063.653,5573.237, 47,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:43:505, 3898721274519235,  376.019,   16.000, 3700,  73.821,26374.322,7326.201,  56.746,20069.771,5574.936, 45,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:43:615, 3898721660630190,  376.129,    9.000, 3700,  65.880,26381.585,7328.218,  49.073,20075.181,5576.439, 44,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:43:726, 3898722049182555,  376.240,    6.000, 3700,  58.117,26388.033,7330.009,  41.363,20079.770,5577.714, 44,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:43:837, 3898722437471372,  376.351,    5.000, 3700,  54.615,26394.088,7331.691,  38.038,20083.988,5578.885, 43,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:43:945, 3898722816390985,  376.459,    9.000, 3700,  61.934,26400.789,7333.552,  45.137,20088.871,5580.242, 45,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:44:056, 3898723205091374,  376.570,    6.000, 3700,  58.505,26407.282,7335.356,  41.672,20093.496,5581.527, 43,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:44:163, 3898723579931435,  376.677,    7.000, 3700,  60.742,26413.783,7337.162,  43.970,20098.202,5582.834, 44,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:44:273, 3898723965626635,  376.788,    7.000, 3700,  52.508,26419.566,7338.768,  35.786,20102.143,5583.929, 42,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:44:386, 3898724361500033,  376.901,   11.000, 3700,  55.850,26425.879,7340.522,  39.165,20106.570,5585.158, 45,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:44:490, 3898724722957929,  377.004,    4.000, 3700,  50.883,26431.131,7341.981,  34.236,20110.104,5586.140, 45,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:44:600, 3898725107528006,  377.114,    6.000, 3700,  55.976,26437.278,7343.688,  39.414,20114.432,5587.342, 42,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:44:709, 3898725492240966,  377.224,    4.000, 3700,  47.226,26442.465,7345.129,  30.542,20117.787,5588.274, 42,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:44:818, 3898725873836158,  377.332,    7.000, 3700,  55.961,26448.563,7346.823,  39.404,20122.080,5589.467, 44,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:44:929, 3898726262528153,  377.443,    8.000, 3700,  59.441,26455.160,7348.655,  42.607,20126.809,5590.780, 42,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:45:039, 3898726646929810,  377.553,    8.000, 3700,  60.285,26461.777,7350.494,  43.439,20131.577,5592.105, 43,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:45:149, 3898727033469540,  377.664,    5.000, 3800,  52.292,26467.548,7352.097,  35.652,20135.512,5593.198, 41,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:45:257, 3898727410644236,  377.771,    5.000, 3800,  50.755,26473.014,7353.615,  34.188,20139.194,5594.220, 42,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:45:388, 3898727868767043,  377.902,   12.000, 3700,  50.837,26479.664,7355.462,  34.129,20143.658,5595.461, 45,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:45:476, 3898728178556357,  377.991,    3.000, 3800,  44.944,26483.640,7356.567,  28.379,20146.169,5596.158, 41,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:45:587, 3898728565827844,  378.101,    8.000, 3700,  59.393,26490.208,7358.391,  42.638,20150.883,5597.468, 42,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:45:695, 3898728945430197,  378.210,    8.000, 3700,  57.681,26496.460,7360.128,  40.939,20155.321,5598.700, 43,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:45:802, 3898729320525948,  378.317,    4.000, 3800,  50.455,26501.864,7361.629,  33.911,20158.953,5599.709, 42,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:45:912, 3898729705866580,  378.427,    7.000, 3700,  53.055,26507.701,7363.250,  36.306,20162.947,5600.819, 43,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:46:021, 3898730087518861,  378.536,    4.000, 3800,  48.791,26513.018,7364.727,  32.109,20166.447,5601.791, 42,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:46:132, 3898730474317316,  378.646,    6.000, 3700,  53.747,26518.954,7366.376,  37.088,20170.543,5602.929, 42,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:46:242, 3898730862629744,  378.757,    7.000, 3700,  54.360,26524.982,7368.050,  37.623,20174.714,5604.087, 43,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:46:349, 3898731234361202,  378.863,   12.000, 3700,  63.269,26531.697,7369.916,  46.376,20179.637,5605.455, 44,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:46:461, 3898731627656254,  378.975,   19.000, 3700,  76.236,26540.258,7372.294,  59.294,20186.295,5607.304, 47,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:46:568, 3898732003036008,  379.083,   10.000, 3700,  69.168,26547.672,7374.353,  52.393,20191.911,5608.864, 44,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:46:679, 3898732391388832,  379.193,    6.000, 3700,  58.045,26554.109,7376.141,  41.302,20196.491,5610.136, 42,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:46:791, 3898732780944427,  379.305,   10.000, 3700,  64.041,26561.232,7378.120,  47.294,20201.752,5611.598, 46,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:46:897, 3898733154280021,  379.411,   14.000, 3700,  71.351,26568.838,7380.233,  54.473,20207.559,5613.211, 47,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:47:008, 3898733542704738,  379.522,   20.000, 3700,  81.381,26577.864,7382.740,  64.184,20214.677,5615.188, 47,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:47:116, 3898733920548158,  379.630,   26.000, 3700,  84.790,26587.012,7385.281,  67.670,20221.978,5617.216, 46,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:47:225, 3898734302487327,  379.739,   17.000, 3700,  77.403,26595.453,7387.626,  60.402,20228.565,5619.046, 45,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:47:336, 3898734691307031,  379.850,    9.000, 3700,  62.710,26602.415,7389.560,  45.891,20233.660,5620.461, 44,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:47:447, 3898735079747537,  379.961,   10.000, 3700,  66.136,26609.751,7391.597,  49.275,20239.125,5621.979, 45,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:47:554, 3898735455679105,  380.068,    7.000, 3800,  61.593,26616.362,7393.434,  44.913,20243.947,5623.318, 43,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:47:662, 3898735832498335,  380.176,    5.000, 3700,  52.159,26621.974,7394.993,  35.532,20247.770,5624.380, 43,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:47:771, 3898736215531322,  380.285,    3.000, 3700,  45.933,26626.998,7396.388,  29.328,20250.977,5625.271, 42,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:47:882, 3898736604122014,  380.396,    5.000, 3700,  51.981,26632.765,7397.990,  35.267,20254.890,5626.358, 43,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:47:991, 3898736986372638,  380.506,    5.000, 3800,  51.284,26638.363,7399.545,  34.621,20258.669,5627.408, 42,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:48:102, 3898737372895865,  380.616,    4.000, 3700,  47.875,26643.647,7401.013,  31.245,20262.117,5628.366, 41,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:48:210, 3898737751027620,  380.724,    7.000, 3700,  60.611,26650.191,7402.831,  43.832,20266.850,5629.681, 43,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:48:320, 3898738137672212,  380.834,   11.000, 3700,  61.814,26657.015,7404.726,  45.138,20271.833,5631.065, 46,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:48:427, 3898738512081210,  380.941,   24.000, 3700,  83.972,26665.992,7407.220,  67.058,20279.002,5633.056, 46,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:48:537, 3898738897174685,  381.051,   23.000, 3700,  79.457,26674.729,7409.647,  62.692,20285.896,5634.971, 44,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:48:649, 3898739290260393,  381.163,    5.000, 3700,  54.504,26680.847,7411.346,  37.830,20290.142,5636.150, 43,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:48:756, 3898739663365985,  381.270,    5.000, 3700,  54.406,26686.643,7412.956,  37.669,20294.155,5637.265, 42,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:48:865, 3898740045482259,  381.379,    4.000, 3700,  51.031,26692.211,7414.503,  34.374,20297.905,5638.307, 42,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:48:977, 3898740439283874,  381.491,   11.000, 3700,  66.132,26699.647,7416.569,  49.266,20303.445,5639.846, 44,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:49:083, 3898740810899818,  381.598,    6.000, 3800,  53.525,26705.326,7418.146,  36.829,20307.353,5640.931, 43,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:49:193, 3898741195382046,  381.707,    5.000, 3700,  53.507,26711.201,7419.778,  36.898,20311.404,5642.057, 43,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:49:305, 3898741588020490,  381.819,    6.000, 3700,  54.710,26717.334,7421.482,  38.054,20315.670,5643.242, 42,  0,1000.000,1000.000,1023.875,   0.000,   0.000
12:12:49:415, 3898741972198901,  381.929,   24.000, 3700,  62.390,26724.178,7423.383,  45.569,20320.669,5644.630, 46,  0,1000.000,1000.000,1023.875,   0.000,   0.000
