System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
11:39:49:429, 3891807683287691,  130.710,   25.000, 3700,  86.928,10351.186,2875.330,  70.213,8160.410,2266.781, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:49:537, 3891808061253961,  130.818,   28.000, 3700,  91.982,10361.113,2878.087,  74.966,8168.501,2269.028, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:49:650, 3891808455177944,  130.930,   22.000, 3700,  83.602,10370.517,2880.699,  66.738,8176.007,2271.113, 55,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:49:758, 3891808832824343,  131.038,   26.000, 3700,  88.214,10380.029,2883.341,  71.231,8183.688,2273.247, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:49:865, 3891809210650113,  131.146,   21.000, 3700,  85.429,10389.245,2885.901,  68.655,8191.095,2275.304, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:49:975, 3891809595687758,  131.256,   23.000, 3700,  86.296,10398.733,2888.537,  69.506,8198.737,2277.427, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:50:087, 3891809987425364,  131.368,   20.000, 3700,  83.662,10408.091,2891.136,  66.902,8206.220,2279.506, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:50:196, 3891810368813782,  131.476,   22.000, 3700,  81.923,10417.012,2893.615,  65.177,8213.318,2281.477, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:50:304, 3891810746852919,  131.584,   25.000, 3700,  87.972,10426.508,2896.252,  71.158,8220.999,2283.611, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:50:412, 3891811123285225,  131.692,   24.000, 3700,  84.219,10435.561,2898.767,  67.376,8228.241,2285.622, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:50:525, 3891811523039070,  131.806,   24.000, 3800,  86.502,10445.434,2901.510,  69.638,8236.189,2287.830, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:50:631, 3891811892942024,  131.912,   21.000, 3700,  83.892,10454.295,2903.971,  67.270,8243.295,2289.804, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:50:744, 3891812288331446,  132.025,   44.000, 3700,  98.597,10465.426,2907.063,  81.475,8252.493,2292.359, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:50:853, 3891812669734254,  132.133,   33.000, 3700,  91.055,10475.343,2909.817,  74.426,8260.598,2294.611, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:50:962, 3891813051351419,  132.242,   24.000, 3700,  87.990,10484.931,2912.481,  71.013,8268.336,2296.760, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:51:069, 3891813424066809,  132.349,   14.000, 3700,  79.827,10493.426,2914.841,  63.099,8275.051,2298.625, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:51:179, 3891813812357059,  132.460,   15.000, 3700,  81.172,10502.426,2917.340,  64.412,8282.193,2300.609, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:51:287, 3891814190215480,  132.568,   17.000, 3700,  82.466,10511.323,2919.812,  65.547,8289.265,2302.574, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:51:399, 3891814582108952,  132.679,   19.000, 3700,  80.261,10520.304,2922.307,  63.623,8296.384,2304.551, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:51:508, 3891814962405850,  132.788,   22.000, 3700,  86.229,10529.668,2924.908,  69.209,8303.899,2306.639, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:51:615, 3891815336798445,  132.895,   16.000, 3700,  81.658,10538.397,2927.333,  65.018,8310.850,2308.569, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:51:728, 3891815732153977,  133.008,   17.000, 3700,  82.304,10547.688,2929.913,  65.350,8318.227,2310.619, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:51:834, 3891816106599049,  133.115,   15.000, 3700,  81.192,10556.369,2932.325,  64.396,8325.112,2312.531, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:51:943, 3891816487946092,  133.224,   17.000, 3700,  82.293,10565.330,2934.814,  65.612,8332.257,2314.516, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:52:056, 3891816883261679,  133.337,   18.000, 3700,  83.529,10574.758,2937.433,  66.602,8339.775,2316.604, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:52:163, 3891817255961383,  133.443,   15.000, 3700,  80.086,10583.281,2939.800,  63.386,8346.520,2318.478, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:52:276, 3891817651351141,  133.556,   16.000, 3700,  81.600,10592.493,2942.359,  64.688,8353.823,2320.506, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:52:390, 3891818054339699,  133.671,   23.000, 3700,  82.361,10601.971,2944.992,  65.565,8361.368,2322.602, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:52:494, 3891818417602573,  133.775,   17.000, 3700,  81.443,10610.418,2947.338,  64.653,8368.074,2324.465, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:52:602, 3891818795538005,  133.883,   17.000, 3700,  82.309,10619.300,2949.806,  65.519,8375.144,2326.429, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:52:709, 3891819169985383,  133.989,   16.000, 3700,  81.852,10628.052,2952.237,  64.992,8382.093,2328.359, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:52:822, 3891819563590376,  134.102,   14.000, 3700,  80.550,10637.105,2954.751,  63.834,8389.267,2330.352, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:52:928, 3891819934491108,  134.208,   16.000, 3700,  80.967,10645.680,2957.133,  64.345,8396.082,2332.245, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:53:039, 3891820326356770,  134.320,   16.000, 3700,  81.308,10654.777,2959.660,  64.416,8403.289,2334.247, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:53:150, 3891820714696636,  134.431,   16.000, 3700,  81.217,10663.783,2962.162,  64.457,8410.436,2336.232, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:53:257, 3891821089160546,  134.537,   17.000, 3700,  81.910,10672.541,2964.595,  65.009,8417.387,2338.163, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:53:392, 3891821563362287,  134.673,   22.000, 3700,  82.452,10683.705,2967.696,  65.674,8426.280,2340.633, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:53:475, 3891821852785907,  134.756,   16.000, 3700,  80.781,10690.381,2969.550,  64.002,8431.569,2342.102, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:53:584, 3891822234031737,  134.864,   24.000, 3700,  86.118,10699.756,2972.154,  69.273,8439.110,2344.197, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:53:694, 3891822618901129,  134.974,   20.000, 3700,  81.920,10708.758,2974.655,  65.341,8446.290,2346.192, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:53:806, 3891823010957061,  135.086,   21.000, 3700,  82.295,10717.971,2977.214,  65.439,8453.616,2348.227, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:53:915, 3891823394052479,  135.196,   21.000, 3700,  82.643,10727.011,2979.725,  65.946,8460.830,2350.230, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:54:024, 3891823773746153,  135.304,   25.000, 3700,  88.302,10736.584,2982.385,  71.310,8468.561,2352.378, 55,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:54:132, 3891824153657347,  135.412,   24.000, 3700,  88.432,10746.177,2985.049,  71.726,8476.341,2354.539, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:54:244, 3891824543914606,  135.524,   24.000, 3700,  88.066,10755.991,2987.775,  71.207,8484.276,2356.743, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:54:350, 3891824914791126,  135.630,   24.000, 3700,  88.815,10765.396,2990.388,  71.963,8491.897,2358.860, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:54:458, 3891825296515666,  135.739,   26.000, 3700,  88.483,10775.040,2993.067,  71.743,8499.717,2361.032, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:54:571, 3891825691584465,  135.852,   18.000, 3700,  83.053,10784.409,2995.669,  66.105,8507.174,2363.104, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:54:680, 3891826072890732,  135.961,   14.000, 3700,  80.320,10793.154,2998.098,  63.567,8514.095,2365.026, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:54:787, 3891826447320887,  136.067,   16.000, 3700,  80.638,10801.775,3000.493,  63.915,8520.928,2366.924, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:54:899, 3891826838591582,  136.179,   14.000, 3700,  80.789,10810.801,3003.000,  63.990,8528.077,2368.910, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:55:007, 3891827216475409,  136.287,   17.000, 3700,  81.444,10819.589,3005.441,  64.654,8535.053,2370.848, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:55:115, 3891827594367275,  136.395,   20.000, 3700,  83.888,10828.641,3007.956,  67.088,8542.292,2372.859, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:55:228, 3891827989820155,  136.508,   23.000, 3700,  84.613,10838.195,3010.610,  67.760,8549.943,2374.984, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:55:334, 3891828364128595,  136.615,   20.000, 3700,  82.876,10847.052,3013.070,  66.269,8557.026,2376.952, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:55:447, 3891828759688173,  136.728,   22.000, 3700,  85.565,10856.717,3015.755,  68.805,8564.797,2379.110, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:55:552, 3891829126895343,  136.833,   25.000, 3700,  86.899,10865.828,3018.286,  69.993,8572.136,2381.149, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:55:666, 3891829524561552,  136.946,   20.000, 3700,  80.797,10875.002,3020.834,  64.124,8579.417,2383.171, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:55:773, 3891829900680550,  137.053,   21.000, 3700,  83.152,10883.932,3023.315,  66.345,8586.542,2385.151, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:55:885, 3891830290782793,  137.165,   21.000, 3700,  80.135,10892.858,3025.794,  63.455,8593.611,2387.114, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:55:991, 3891830665065320,  137.272,   24.000, 3700,  85.279,10901.972,3028.326,  68.377,8600.918,2389.144, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:56:099, 3891831042941297,  137.380,   40.000, 3700,  96.730,10912.409,3031.225,  79.894,8609.538,2391.538, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:56:212, 3891831438342109,  137.493,   36.000, 3700,  91.783,10922.772,3034.103,  75.161,8618.024,2393.896, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:56:322, 3891831823181280,  137.602,   24.000, 3700,  88.826,10932.532,3036.814,  71.797,8625.914,2396.087, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:56:430, 3891832201393006,  137.710,   22.000, 3700,  85.034,10941.715,3039.365,  68.265,8633.286,2398.135, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:56:538, 3891832579452809,  137.818,   25.000, 3700,  85.696,10950.966,3041.935,  68.816,8640.714,2400.198, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:56:648, 3891832965919779,  137.929,   20.000, 3700,  81.332,10959.941,3044.428,  64.607,8647.844,2402.179, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:56:756, 3891833344245477,  138.037,   22.000, 3700,  83.823,10968.996,3046.943,  67.077,8655.090,2404.192, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:56:866, 3891833728453347,  138.146,   21.000, 3700,  86.698,10978.507,3049.585,  69.904,8662.758,2406.322, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:56:978, 3891834120376082,  138.258,   21.000, 3700,  84.533,10987.967,3052.213,  67.665,8670.331,2408.425, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:57:085, 3891834494758973,  138.365,   15.000, 3700,  79.664,10996.483,3054.579,  63.018,8677.067,2410.296, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:57:196, 3891834882687970,  138.476,   16.000, 3700,  82.320,11005.602,3057.112,  65.537,8684.327,2412.313, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:57:302, 3891835256392415,  138.583,   16.000, 3700,  80.604,11014.202,3059.501,  63.840,8691.139,2414.205, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:57:415, 3891835651155536,  138.695,   17.000, 3700,  81.207,11023.356,3062.043,  64.399,8698.398,2416.222, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:57:523, 3891836030102882,  138.804,   19.000, 3700,  83.300,11032.369,3064.547,  66.438,8705.587,2418.218, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:57:635, 3891836419821017,  138.915,   17.000, 3700,  81.670,11041.457,3067.072,  64.947,8712.814,2420.226, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:57:741, 3891836790589880,  139.021,   19.000, 3700,  84.101,11050.361,3069.545,  67.152,8719.923,2422.201, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:57:849, 3891837174983245,  139.131,   14.000, 3700,  79.978,11059.139,3071.983,  63.356,8726.877,2424.132, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:57:962, 3891837567278380,  139.243,   15.000, 3700,  80.528,11068.159,3074.489,  63.793,8734.023,2426.117, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:58:068, 3891837938302079,  139.349,   15.000, 3700,  81.500,11076.794,3076.887,  64.625,8740.869,2428.019, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:58:181, 3891838332853436,  139.461,   18.000, 3700,  82.513,11086.089,3079.469,  65.757,8748.277,2430.077, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:58:291, 3891838717885123,  139.571,   51.000, 3700,  98.653,11096.935,3082.482,  80.757,8757.155,2432.543, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:58:399, 3891839095555974,  139.679,   21.000, 3700,  82.569,11105.839,3084.955,  65.847,8764.256,2434.516, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:58:508, 3891839476956372,  139.788,   20.000, 3700,  84.599,11115.053,3087.515,  67.642,8771.623,2436.562, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:58:616, 3891839858804734,  139.897,   16.000, 3700,  82.252,11124.021,3090.006,  65.442,8778.758,2438.544, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:58:726, 3891840243214278,  140.007,   18.000, 3700,  82.559,11133.082,3092.523,  65.792,8785.979,2440.550, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:58:834, 3891840621049805,  140.115,   17.000, 3700,  82.054,11141.935,3094.982,  65.197,8793.013,2442.504, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:58:943, 3891841002441470,  140.223,   17.000, 3700,  82.312,11150.899,3097.472,  65.511,8800.147,2444.485, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:59:054, 3891841389262276,  140.334,   21.000, 3700,  84.597,11160.243,3100.067,  67.573,8807.611,2446.559, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:59:165, 3891841781068483,  140.446,   19.000, 3700,  83.278,11169.559,3102.655,  66.349,8815.034,2448.620, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:59:273, 3891842158944738,  140.554,   33.000, 3700,  92.676,11179.559,3105.433,  75.463,8823.176,2450.882, 55,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:59:389, 3891842566752792,  140.670,   26.000, 3700,  84.447,11189.392,3108.164,  67.590,8831.046,2453.068, 50,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:59:491, 3891842921779116,  140.771,   21.000, 3700,  85.169,11198.026,3110.563,  67.990,8837.939,2454.983, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:59:604, 3891843315643007,  140.884,   21.000, 3700,  85.328,11207.622,3113.228,  68.455,8845.637,2457.121, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:59:713, 3891843696980700,  140.993,   52.000, 3700, 103.836,11218.928,3116.369,  86.201,8855.023,2459.729, 55,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:59:820, 3891844074784433,  141.101,   39.000, 3700,  97.267,11229.421,3119.284,  80.020,8863.656,2462.127, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:39:59:928, 3891844453032387,  141.209,   42.000, 3700,  98.798,11240.092,3122.248,  81.475,8872.455,2464.571, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:40:00:039, 3891844841249012,  141.320,   49.000, 3700, 102.548,11251.459,3125.405,  85.044,8881.882,2467.190, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:40:00:148, 3891845220880370,  141.428,   27.000, 3700,  89.765,11261.189,3128.108,  72.712,8889.764,2469.379, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:40:00:258, 3891845605653520,  141.538,   22.000, 3700,  85.610,11270.595,3130.721,  68.877,8897.331,2471.481, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:40:00:394, 3891846085483310,  141.675,   33.000, 3700,  87.832,11282.629,3134.064,  71.025,8907.062,2474.184, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:40:00:474, 3891846365609080,  141.755,   23.000, 3700,  87.980,11289.666,3136.018,  71.100,8912.749,2475.764, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:40:00:585, 3891846753354146,  141.866,   34.000, 3700,  93.553,11300.024,3138.895,  76.581,8921.228,2478.119, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:40:00:695, 3891847136752949,  141.975,   31.000, 3700,  93.576,11310.268,3141.741,  76.456,8929.598,2480.444, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:40:00:803, 3891847514504157,  142.083,   22.000, 3700,  83.675,11319.293,3144.248,  66.903,8936.814,2482.448, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:40:00:914, 3891847906375595,  142.195,   26.000, 3700,  89.671,11329.327,3147.035,  72.838,8944.964,2484.712, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:40:01:023, 3891848287805703,  142.304,   27.000, 3700,  89.982,11339.127,3149.757,  72.927,8952.907,2486.919, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:40:01:131, 3891848665701181,  142.412,   24.000, 3700,  88.811,11348.710,3152.419,  72.063,8960.683,2489.079, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:40:01:244, 3891849059574459,  142.524,   27.000, 3700,  90.923,11358.935,3155.260,  73.864,8968.990,2491.386, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:40:01:352, 3891849437434427,  142.632,   25.000, 3700,  88.061,11368.436,3157.899,  71.339,8976.687,2493.524, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:40:01:459, 3891849811813504,  142.739,   26.000, 3700,  89.971,11378.054,3160.571,  73.088,8984.500,2495.694, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:40:01:570, 3891850203892512,  142.851,   30.000, 3700,  90.500,11388.186,3163.385,  73.633,8992.743,2497.984, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:40:01:677, 3891850578228178,  142.958,   27.000, 3700,  90.878,11397.899,3166.083,  73.906,9000.643,2500.179, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:40:01:791, 3891850977049246,  143.072,   28.000, 3700,  91.462,11408.315,3168.976,  74.325,9009.107,2502.530, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:40:01:900, 3891851356670113,  143.180,   28.000, 3700,  91.278,11418.209,3171.725,  74.291,9017.159,2504.767, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:40:02:008, 3891851737390463,  143.289,   29.000, 3700,  91.335,11428.138,3174.483,  74.227,9025.229,2507.008, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:40:02:117, 3891852119728158,  143.398,   28.000, 3700,  89.689,11437.929,3177.203,  72.788,9033.175,2509.215, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:40:02:227, 3891852504789757,  143.508,   28.000, 3700,  91.552,11447.995,3179.999,  74.467,9041.362,2511.490, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:40:02:334, 3891852878645405,  143.615,   22.000, 3700,  86.698,11457.250,3182.570,  69.768,9048.810,2513.558, 51,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:40:02:445, 3891853265376374,  143.725,   23.000, 3700,  88.881,11467.065,3185.296,  72.067,9056.768,2515.769, 54,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:40:02:557, 3891853657309780,  143.837,   22.000, 3700,  85.845,11476.672,3187.964,  68.805,9064.468,2517.908, 55,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:40:02:663, 3891854031653325,  143.944,   20.000, 3700,  83.729,11485.622,3190.450,  66.821,9071.610,2519.892, 52,  0,1000.000,1000.000,1023.875,   0.000,   0.000
11:40:02:772, 3891854413684855,  144.053,   20.000, 3700,  84.439,11494.833,3193.009,  67.353,9078.958,2521.933, 53,  0,1000.000,1000.000,1023.875,   0.000,   0.000
